Vivienda,Salud,Transporte,Educacion,Alimento,Autocuidado,Ingreso_fijo,Clase,id,Fecha,Gasto_var_necesario,Gasto_var_innecesario,Ingreso_variable,Total Out,Total In,Balance
2856,1632,1287,611,5322,1031,17108,Media-Baja,74,2023-12-31,286,762,5538,13787,22646,8859
4783,2618,2544,973,6946,3273,33695,Media-Alta,75,2023-12-31,686,1035,8430,22858,42125,19267
3199,1907,1187,548,4938,1283,17167,Media-Baja,76,2023-12-31,308,586,4947,13956,22114,8158
3071,1785,1180,611,6005,1690,16648,Media-Baja,77,2023-12-31,257,552,4992,15151,21640,6489
4017,3668,2612,1093,6974,2827,33842,Media-Alta,79,2023-12-31,651,798,9169,22640,43011,20371
4641,3036,2049,1393,5766,2794,39001,Media-Alta,80,2023-12-31,548,782,7276,21009,46277,25268
2988,1847,1151,526,5393,1545,19631,Media-Baja,81,2023-12-31,320,507,5328,14277,24959,10682
1306,1038,426,265,4183,617,10638,Baja,82,2023-12-31,183,137,778,8155,11416,3261
1595,1001,483,251,3483,653,9934,Baja,83,2023-12-31,167,206,685,7839,10619,2780
2975,1645,1240,587,5473,1574,16905,Media-Baja,84,2023-12-31,304,590,5524,14388,22429,8041
1420,894,521,233,4234,842,9052,Baja,85,2023-12-31,177,188,778,8509,9830,1321
1573,685,390,222,4493,817,9508,Baja,86,2023-12-31,140,198,678,8518,10186,1668
3546,1737,1151,589,5340,1593,15702,Media-Baja,87,2023-12-31,307,690,4377,14953,20079,5126
2752,2082,1174,521,6260,1485,16849,Media-Baja,88,2023-12-31,310,680,4926,15264,21775,6511
1346,1043,376,241,3859,881,9751,Baja,89,2023-12-31,167,171,935,8084,10686,2602
1396,967,383,272,4004,676,8109,Baja,90,2023-12-31,174,198,922,8070,9031,961
3089,1461,1289,593,5521,1198,17090,Media-Baja,91,2023-12-31,252,641,4858,14044,21948,7904
4150,3451,2781,1407,6634,3089,36538,Media-Alta,92,2023-12-31,562,902,6745,22976,43283,20307
3029,1994,1215,675,6639,1470,17538,Media-Baja,93,2023-12-31,308,579,6004,15909,23542,7633
2895,1812,1372,640,5360,1571,16219,Media-Baja,94,2023-12-31,311,560,5630,14521,21849,7328
3856,1722,1193,651,5517,1773,20809,Media-Baja,95,2023-12-31,298,599,4957,15609,25766,10157
1648,928,433,271,4676,799,9711,Baja,96,2023-12-31,210,163,970,9128,10681,1553
3109,1817,1357,512,4430,1461,16953,Media-Baja,97,2023-12-31,250,497,5220,13433,22173,8740
1383,847,411,210,3700,670,10244,Baja,98,2023-12-31,192,179,721,7592,10965,3373
3187,1692,1150,592,5672,1491,17774,Media-Baja,99,2023-12-31,300,665,5052,14749,22826,8077
4663,3342,2264,1257,7139,2962,30022,Media-Alta,0,2024-01-31,670,1051,8357,23348,38379,15031
1393,1006,482,211,4358,710,8724,Baja,1,2024-01-31,162,190,847,8512,9571,1059
3270,1618,1035,650,5918,1447,17133,Media-Baja,2,2024-01-31,327,711,5277,14976,22410,7434
4994,3122,2670,1263,5617,3549,38989,Media-Alta,3,2024-01-31,570,946,7294,22731,46283,23552
1602,985,373,210,3863,713,11840,Baja,4,2024-01-31,181,172,883,8099,12723,4624
3246,2016,1275,593,5061,1517,18073,Media-Baja,5,2024-01-31,341,708,4820,14757,22893,8136
2916,1820,1122,545,5845,1967,18897,Media-Baja,6,2024-01-31,355,551,4895,15121,23792,8671
5405,4701,3522,2660,10253,5465,101228,Alta,7,2024-01-31,6530,5803,18376,44339,119604,75265
5106,3099,3050,1317,9035,3209,38839,Media-Alta,8,2024-01-31,651,867,7817,26334,46656,20322
5402,3894,3869,2416,9907,5329,92648,Alta,9,2024-01-31,6372,6828,17240,44017,109888,65871
3145,1745,1441,705,6232,1588,20530,Media-Baja,10,2024-01-31,358,643,4644,15857,25174,9317
2746,1884,1427,583,6047,1617,17484,Media-Baja,11,2024-01-31,321,671,5720,15296,23204,7908
3460,1892,1275,726,6337,1657,18986,Media-Baja,12,2024-01-31,313,682,5004,16342,23990,7648
4690,4086,2655,1231,6510,3187,41019,Media-Alta,13,2024-01-31,627,970,8230,23956,49249,25293
3265,1919,1141,572,6444,1576,16336,Media-Baja,14,2024-01-31,325,637,5683,15879,22019,6140
1642,708,473,238,4834,758,8877,Baja,15,2024-01-31,162,188,897,9003,9774,771
2864,1822,1340,705,6457,1626,17209,Media-Baja,16,2024-01-31,275,592,5715,15681,22924,7243
3264,1932,1132,650,5375,1377,18612,Media-Baja,17,2024-01-31,292,622,5358,14644,23970,9326
3514,1703,1071,558,5064,1331,20939,Media-Baja,18,2024-01-31,350,612,4531,14203,25470,11267
3397,1753,1181,615,6505,1575,18541,Media-Baja,19,2024-01-31,272,566,5845,15864,24386,8522
3041,1678,1026,632,5564,1546,21114,Media-Baja,20,2024-01-31,301,650,4731,14438,25845,11407
4466,3382,2441,1418,6767,3524,34839,Media-Alta,21,2024-01-31,561,991,9366,23550,44205,20655
5530,4451,2487,1161,5795,3918,42424,Media-Alta,22,2024-01-31,513,1055,7875,24910,50299,25389
2781,1683,1278,612,5598,1956,20461,Media-Baja,23,2024-01-31,287,623,4443,14818,24904,10086
1683,993,447,203,3821,660,10235,Baja,24,2024-01-31,198,165,869,8170,11104,2934
6819,5534,4610,1954,11147,5842,75308,Alta,25,2024-01-31,6244,5724,13546,47874,88854,40980
5009,3734,2897,1440,7018,3252,33934,Media-Alta,26,2024-01-31,662,936,6520,24948,40454,15506
1697,970,435,270,3765,773,9721,Baja,27,2024-01-31,158,155,801,8223,10522,2299
4860,3429,2397,1193,6958,3329,46354,Media-Alta,28,2024-01-31,603,980,6174,23749,52528,28779
1430,851,428,271,4469,826,10603,Baja,29,2024-01-31,170,195,858,8640,11461,2821
2977,1753,1288,532,4861,1817,19408,Media-Baja,30,2024-01-31,342,545,5469,14115,24877,10762
4081,4350,2374,1375,7509,3059,34641,Media-Alta,31,2024-01-31,605,885,7827,24238,42468,18230
1787,998,443,283,4718,637,9651,Baja,32,2024-01-31,195,156,819,9217,10470,1253
6682,5434,3675,2105,10759,5285,74485,Alta,33,2024-01-31,5499,6503,18911,45942,93396,47454
2674,1917,1221,606,4121,1218,20116,Media-Baja,34,2024-01-31,342,552,5197,12651,25313,12662
3074,2057,1293,556,5552,1215,18388,Media-Baja,35,2024-01-31,300,690,4099,14737,22487,7750
3059,1862,1007,671,4439,1516,18677,Media-Baja,36,2024-01-31,313,605,5619,13472,24296,10824
3047,1573,1297,716,5424,1568,18988,Media-Baja,37,2024-01-31,308,615,5592,14548,24580,10032
2646,2009,1117,527,6192,1628,18380,Media-Baja,38,2024-01-31,303,582,4400,15004,22780,7776
7658,5254,3623,2392,9942,4665,92506,Alta,39,2024-01-31,6479,5880,14997,45893,107503,61610
5768,3864,4360,2077,11066,5174,87239,Alta,40,2024-01-31,5987,5584,17909,43880,105148,61268
6385,4958,3604,2347,12708,4965,83686,Alta,41,2024-01-31,6380,4633,17426,45980,101112,55132
4816,3116,2474,1448,6417,2846,37090,Media-Alta,42,2024-01-31,710,1095,8556,22922,45646,22724
6770,4965,3805,2311,9227,4625,98697,Alta,43,2024-01-31,6910,6342,16581,44955,115278,70323
7767,5303,4821,1990,10492,5194,81335,Alta,44,2024-01-31,4774,5206,20357,45547,101692,56145
4215,3341,2201,1095,7207,3159,36720,Media-Alta,45,2024-01-31,705,990,5927,22913,42647,19734
4381,3435,2271,1557,6517,3042,34438,Media-Alta,46,2024-01-31,625,918,8169,22746,42607,19861
2905,1829,1263,578,5206,1730,18435,Media-Baja,47,2024-01-31,353,585,4367,14449,22802,8353
2807,1738,1333,642,4895,1363,17862,Media-Baja,48,2024-01-31,297,636,4803,13711,22665,8954
3307,2120,978,500,6359,1844,19366,Media-Baja,49,2024-01-31,290,728,5794,16126,25160,9034
3264,2181,1081,590,6142,1543,20582,Media-Baja,50,2024-01-31,270,657,5872,15728,26454,10726
1612,912,377,238,4131,708,11020,Baja,51,2024-01-31,170,186,919,8334,11939,3605
4580,3714,2307,1052,5952,3099,41175,Media-Alta,52,2024-01-31,542,870,6666,22116,47841,25725
1598,1038,415,217,4191,790,10238,Baja,53,2024-01-31,196,211,796,8656,11034,2378
5091,3311,2690,1342,8432,2665,37340,Media-Alta,54,2024-01-31,705,1026,8280,25262,45620,20358
3166,1894,1162,656,4809,1606,20467,Media-Baja,55,2024-01-31,317,653,4588,14263,25055,10792
1617,827,421,287,4344,746,10402,Baja,56,2024-01-31,196,172,969,8610,11371,2761
3127,2100,1276,530,5083,1225,18071,Media-Baja,57,2024-01-31,380,625,5614,14346,23685,9339
2885,2290,1167,602,5643,1555,20171,Media-Baja,58,2024-01-31,333,517,5286,14992,25457,10465
3868,3089,2544,1156,6042,3105,39061,Media-Alta,59,2024-01-31,566,788,7651,21158,46712,25554
3047,1809,1281,835,5632,1472,18257,Media-Baja,60,2024-01-31,320,735,5593,15131,23850,8719
2509,1894,1503,745,5483,1407,17457,Media-Baja,61,2024-01-31,296,596,4990,14433,22447,8014
4144,3681,2389,1340,7050,2879,32348,Media-Alta,62,2024-01-31,626,1146,8187,23255,40535,17280
3101,1934,1300,635,6515,1622,17657,Media-Baja,63,2024-01-31,305,678,4840,16090,22497,6407
4511,3266,2127,1120,6360,3356,29932,Media-Alta,64,2024-01-31,727,966,9212,22433,39144,16711
5719,3492,2931,1182,8307,2464,38335,Media-Alta,65,2024-01-31,680,931,7675,25706,46010,20304
4176,3700,2441,1237,6014,3452,38669,Media-Alta,66,2024-01-31,590,972,8397,22582,47066,24484
5290,3905,2757,1295,7646,2832,34956,Media-Alta,67,2024-01-31,512,998,7813,25235,42769,17534
1510,890,413,252,4908,791,11291,Baja,69,2024-01-31,157,197,951,9118,12242,3124
3084,2141,1388,620,5230,1752,16398,Media-Baja,70,2024-01-31,296,676,5277,15187,21675,6488
6373,4829,3936,2455,9486,4169,78812,Alta,71,2024-01-31,6307,6118,17077,43673,95889,52216
1565,1077,415,257,4173,791,10581,Baja,72,2024-01-31,182,212,888,8672,11469,2797
1702,916,526,260,4636,753,10416,Baja,73,2024-01-31,188,203,808,9184,11224,2040
2970,1697,1338,636,5535,1072,17792,Media-Baja,74,2024-01-31,321,720,4456,14289,22248,7959
4974,2722,2646,1012,7224,3404,35043,Media-Alta,75,2024-01-31,592,1005,7667,23579,42710,19131
3327,1984,1235,570,5135,1335,17853,Media-Baja,76,2024-01-31,318,701,4552,14605,22405,7800
3194,1856,1227,636,6245,1757,17314,Media-Baja,77,2024-01-31,303,620,4122,15838,21436,5598
4178,3815,2716,1137,7253,2940,35196,Media-Alta,79,2024-01-31,735,1050,7730,23824,42926,19102
4826,3157,2131,1448,5997,2906,40561,Media-Alta,80,2024-01-31,732,941,9459,22138,50020,27882
3107,1921,1197,547,5609,1607,20416,Media-Baja,81,2024-01-31,311,592,4358,14891,24774,9883
1358,1080,443,276,4350,642,11064,Baja,82,2024-01-31,177,180,864,8506,11928,3422
1658,1041,502,261,3623,680,10331,Baja,83,2024-01-31,197,217,802,8179,11133,2954
3094,1711,1290,611,5692,1637,17581,Media-Baja,84,2024-01-31,295,568,4803,14898,22384,7486
1477,930,542,242,4404,876,9415,Baja,85,2024-01-31,185,196,874,8852,10289,1437
1636,712,406,231,4673,850,9888,Baja,86,2024-01-31,187,183,866,8878,10754,1876
3688,1806,1197,612,5554,1657,16331,Media-Baja,87,2024-01-31,320,548,4074,15382,20405,5023
2862,2165,1221,542,6510,1545,17523,Media-Baja,88,2024-01-31,345,596,5905,15786,23428,7642
1400,1085,391,251,4014,916,10141,Baja,89,2024-01-31,156,182,916,8395,11057,2662
1452,1006,398,283,4164,703,8433,Baja,90,2024-01-31,192,200,986,8398,9419,1021
3212,1520,1341,617,5742,1246,17773,Media-Baja,91,2024-01-31,276,622,4397,14576,22170,7594
4316,3589,2892,1463,6899,3212,38000,Media-Alta,92,2024-01-31,588,863,9069,23822,47069,23247
3150,2074,1263,702,6904,1528,18240,Media-Baja,93,2024-01-31,355,432,4922,16408,23162,6754
3011,1885,1427,666,5574,1633,16868,Media-Baja,94,2024-01-31,288,555,4466,15039,21334,6295
4010,1791,1241,677,5738,1844,21641,Media-Baja,95,2024-01-31,283,581,4963,16165,26604,10439
1713,965,451,282,4863,831,10100,Baja,96,2024-01-31,207,186,1055,9498,11155,1657
3234,1890,1411,532,4608,1520,17631,Media-Baja,97,2024-01-31,317,590,5550,14102,23181,9079
1438,881,427,218,3848,697,10653,Baja,98,2024-01-31,185,191,927,7885,11580,3695
3315,1760,1196,616,5899,1551,18485,Media-Baja,99,2024-01-31,302,637,5422,15276,23907,8631
4663,3342,2264,1257,7139,2962,30022,Media-Alta,0,2024-02-29,648,1032,8900,23307,38922,15615
1393,1006,482,211,4358,710,8724,Baja,1,2024-02-29,178,185,967,8523,9691,1168
3270,1618,1035,650,5918,1447,17133,Media-Baja,2,2024-02-29,362,645,4581,14945,21714,6769
4994,3122,2670,1263,5617,3549,38989,Media-Alta,3,2024-02-29,503,902,7661,22620,46650,24030
1602,985,373,210,3863,713,11840,Baja,4,2024-02-29,211,168,852,8125,12692,4567
3246,2016,1275,593,5061,1517,18073,Media-Baja,5,2024-02-29,297,596,5684,14601,23757,9156
2916,1820,1122,545,5845,1967,18897,Media-Baja,6,2024-02-29,255,548,5475,15018,24372,9354
5405,4701,3522,2660,10253,5465,101228,Alta,7,2024-02-29,6375,5894,15532,44275,116760,72485
5106,3099,3050,1317,9035,3209,38839,Media-Alta,8,2024-02-29,570,1048,8722,26434,47561,21127
5402,3894,3869,2416,9907,5329,92648,Alta,9,2024-02-29,5694,5495,18122,42006,110770,68764
3145,1745,1441,705,6232,1588,20530,Media-Baja,10,2024-02-29,325,637,4705,15818,25235,9417
2746,1884,1427,583,6047,1617,17484,Media-Baja,11,2024-02-29,311,622,5185,15237,22669,7432
3460,1892,1275,726,6337,1657,18986,Media-Baja,12,2024-02-29,345,647,4754,16339,23740,7401
4690,4086,2655,1231,6510,3187,41019,Media-Alta,13,2024-02-29,485,945,8493,23789,49512,25723
3265,1919,1141,572,6444,1576,16336,Media-Baja,14,2024-02-29,291,718,5267,15926,21603,5677
1642,708,473,238,4834,758,8877,Baja,15,2024-02-29,127,200,881,8980,9758,778
2864,1822,1340,705,6457,1626,17209,Media-Baja,16,2024-02-29,272,667,5421,15753,22630,6877
3264,1932,1132,650,5375,1377,18612,Media-Baja,17,2024-02-29,316,697,5502,14743,24114,9371
3514,1703,1071,558,5064,1331,20939,Media-Baja,18,2024-02-29,316,616,4993,14173,25932,11759
3397,1753,1181,615,6505,1575,18541,Media-Baja,19,2024-02-29,336,588,4073,15950,22614,6664
3041,1678,1026,632,5564,1546,21114,Media-Baja,20,2024-02-29,242,663,4279,14392,25393,11001
4466,3382,2441,1418,6767,3524,34839,Media-Alta,21,2024-02-29,608,961,8679,23567,43518,19951
5530,4451,2487,1161,5795,3918,42424,Media-Alta,22,2024-02-29,573,1055,7916,24970,50340,25370
2781,1683,1278,612,5598,1956,20461,Media-Baja,23,2024-02-29,273,653,5181,14834,25642,10808
1683,993,447,203,3821,660,10235,Baja,24,2024-02-29,195,225,900,8227,11135,2908
6819,5534,4610,1954,11147,5842,75308,Alta,25,2024-02-29,6664,5109,16490,47679,91798,44119
5009,3734,2897,1440,7018,3252,33934,Media-Alta,26,2024-02-29,558,896,8045,24804,41979,17175
1697,970,435,270,3765,773,9721,Baja,27,2024-02-29,191,193,820,8294,10541,2247
4860,3429,2397,1193,6958,3329,46354,Media-Alta,28,2024-02-29,625,967,7855,23758,54209,30451
1430,851,428,271,4469,826,10603,Baja,29,2024-02-29,191,207,812,8673,11415,2742
2977,1753,1288,532,4861,1817,19408,Media-Baja,30,2024-02-29,338,607,4700,14173,24108,9935
4081,4350,2374,1375,7509,3059,34641,Media-Alta,31,2024-02-29,668,921,8593,24337,43234,18897
1787,998,443,283,4718,637,9651,Baja,32,2024-02-29,220,171,817,9257,10468,1211
6682,5434,3675,2105,10759,5285,74485,Alta,33,2024-02-29,5283,5226,19333,44449,93818,49369
2674,1917,1221,606,4121,1218,20116,Media-Baja,34,2024-02-29,290,556,5931,12603,26047,13444
3074,2057,1293,556,5552,1215,18388,Media-Baja,35,2024-02-29,348,648,4735,14743,23123,8380
3059,1862,1007,671,4439,1516,18677,Media-Baja,36,2024-02-29,323,655,4368,13532,23045,9513
3047,1573,1297,716,5424,1568,18988,Media-Baja,37,2024-02-29,342,698,5237,14665,24225,9560
2646,2009,1117,527,6192,1628,18380,Media-Baja,38,2024-02-29,360,595,4263,15074,22643,7569
7658,5254,3623,2392,9942,4665,92506,Alta,39,2024-02-29,6913,5673,14671,46120,107177,61057
5768,3864,4360,2077,11066,5174,87239,Alta,40,2024-02-29,5854,6083,12856,44246,100095,55849
6385,4958,3604,2347,12708,4965,83686,Alta,41,2024-02-29,6913,5892,19581,47772,103267,55495
4816,3116,2474,1448,6417,2846,37090,Media-Alta,42,2024-02-29,591,901,8120,22609,45210,22601
6770,4965,3805,2311,9227,4625,98697,Alta,43,2024-02-29,6189,5908,16772,43800,115469,71669
7767,5303,4821,1990,10492,5194,81335,Alta,44,2024-02-29,5026,5449,15852,46042,97187,51145
4215,3341,2201,1095,7207,3159,36720,Media-Alta,45,2024-02-29,613,995,7900,22826,44620,21794
4381,3435,2271,1557,6517,3042,34438,Media-Alta,46,2024-02-29,497,846,7230,22546,41668,19122
2905,1829,1263,578,5206,1730,18435,Media-Baja,47,2024-02-29,327,595,4900,14433,23335,8902
2807,1738,1333,642,4895,1363,17862,Media-Baja,48,2024-02-29,328,713,4453,13819,22315,8496
3307,2120,978,500,6359,1844,19366,Media-Baja,49,2024-02-29,262,606,4594,15976,23960,7984
3264,2181,1081,590,6142,1543,20582,Media-Baja,50,2024-02-29,336,540,5899,15677,26481,10804
1612,912,377,238,4131,708,11020,Baja,51,2024-02-29,213,212,908,8403,11928,3525
4580,3714,2307,1052,5952,3099,41175,Media-Alta,52,2024-02-29,715,852,8704,22271,49879,27608
1598,1038,415,217,4191,790,10238,Baja,53,2024-02-29,146,187,840,8582,11078,2496
5091,3311,2690,1342,8432,2665,37340,Media-Alta,54,2024-02-29,626,841,7343,24998,44683,19685
3166,1894,1162,656,4809,1606,20467,Media-Baja,55,2024-02-29,372,596,4884,14261,25351,11090
1617,827,421,287,4344,746,10402,Baja,56,2024-02-29,178,186,1056,8606,11458,2852
3127,2100,1276,530,5083,1225,18071,Media-Baja,57,2024-02-29,326,702,5033,14369,23104,8735
2885,2290,1167,602,5643,1555,20171,Media-Baja,58,2024-02-29,252,630,4577,15024,24748,9724
3868,3089,2544,1156,6042,3105,39061,Media-Alta,59,2024-02-29,622,1066,8001,21492,47062,25570
3047,1809,1281,835,5632,1472,18257,Media-Baja,60,2024-02-29,272,622,5098,14970,23355,8385
2509,1894,1503,745,5483,1407,17457,Media-Baja,61,2024-02-29,327,630,4941,14498,22398,7900
4144,3681,2389,1340,7050,2879,32348,Media-Alta,62,2024-02-29,523,1092,7701,23098,40049,16951
3101,1934,1300,635,6515,1622,17657,Media-Baja,63,2024-02-29,307,621,4583,16035,22240,6205
4511,3266,2127,1120,6360,3356,29932,Media-Alta,64,2024-02-29,543,953,7728,22236,37660,15424
5719,3492,2931,1182,8307,2464,38335,Media-Alta,65,2024-02-29,542,920,8065,25557,46400,20843
4176,3700,2441,1237,6014,3452,38669,Media-Alta,66,2024-02-29,567,755,9560,22342,48229,25887
5290,3905,2757,1295,7646,2832,34956,Media-Alta,67,2024-02-29,685,1026,7326,25436,42282,16846
1510,890,413,252,4908,791,11291,Baja,69,2024-02-29,191,175,896,9130,12187,3057
3084,2141,1388,620,5230,1752,16398,Media-Baja,70,2024-02-29,312,595,5108,15122,21506,6384
6373,4829,3936,2455,9486,4169,78812,Alta,71,2024-02-29,8138,6125,17105,45511,95917,50406
1565,1077,415,257,4173,791,10581,Baja,72,2024-02-29,193,186,819,8657,11400,2743
1702,916,526,260,4636,753,10416,Baja,73,2024-02-29,181,193,847,9167,11263,2096
2970,1697,1338,636,5535,1072,17792,Media-Baja,74,2024-02-29,297,616,4403,14161,22195,8034
4974,2722,2646,1012,7224,3404,35043,Media-Alta,75,2024-02-29,620,805,7969,23407,43012,19605
3327,1984,1235,570,5135,1335,17853,Media-Baja,76,2024-02-29,302,672,5866,14560,23719,9159
3194,1856,1227,636,6245,1757,17314,Media-Baja,77,2024-02-29,261,695,5190,15871,22504,6633
4178,3815,2716,1137,7253,2940,35196,Media-Alta,79,2024-02-29,678,1010,7251,23727,42447,18720
4826,3157,2131,1448,5997,2906,40561,Media-Alta,80,2024-02-29,635,1096,8533,22196,49094,26898
3107,1921,1197,547,5609,1607,20416,Media-Baja,81,2024-02-29,273,621,4235,14882,24651,9769
1358,1080,443,276,4350,642,11064,Baja,82,2024-02-29,188,180,937,8517,12001,3484
1658,1041,502,261,3623,680,10331,Baja,83,2024-02-29,197,220,858,8182,11189,3007
3094,1711,1290,611,5692,1637,17581,Media-Baja,84,2024-02-29,303,647,4807,14985,22388,7403
1477,930,542,242,4404,876,9415,Baja,85,2024-02-29,183,198,860,8852,10275,1423
1636,712,406,231,4673,850,9888,Baja,86,2024-02-29,198,188,748,8894,10636,1742
3688,1806,1197,612,5554,1657,16331,Media-Baja,87,2024-02-29,288,682,5033,15484,21364,5880
2862,2165,1221,542,6510,1545,17523,Media-Baja,88,2024-02-29,300,725,5562,15870,23085,7215
1400,1085,391,251,4014,916,10141,Baja,89,2024-02-29,186,142,697,8385,10838,2453
1452,1006,398,283,4164,703,8433,Baja,90,2024-02-29,196,177,782,8379,9215,836
3212,1520,1341,617,5742,1246,17773,Media-Baja,91,2024-02-29,307,631,4869,14616,22642,8026
4316,3589,2892,1463,6899,3212,38000,Media-Alta,92,2024-02-29,701,873,8248,23945,46248,22303
3150,2074,1263,702,6904,1528,18240,Media-Baja,93,2024-02-29,335,682,4549,16638,22789,6151
3011,1885,1427,666,5574,1633,16868,Media-Baja,94,2024-02-29,301,606,5290,15103,22158,7055
4010,1791,1241,677,5738,1844,21641,Media-Baja,95,2024-02-29,281,682,4504,16264,26145,9881
1713,965,451,282,4863,831,10100,Baja,96,2024-02-29,197,176,691,9478,10791,1313
3234,1890,1411,532,4608,1520,17631,Media-Baja,97,2024-02-29,328,587,4501,14110,22132,8022
1438,881,427,218,3848,697,10653,Baja,98,2024-02-29,181,201,998,7891,11651,3760
3315,1760,1196,616,5899,1551,18485,Media-Baja,99,2024-02-29,327,618,5742,15282,24227,8945
4663,3342,2264,1257,7139,2962,30022,Media-Alta,0,2024-03-31,670,1030,8297,23327,38319,14992
1393,1006,482,211,4358,710,8724,Baja,1,2024-03-31,200,143,856,8503,9580,1077
3270,1618,1035,650,5918,1447,17133,Media-Baja,2,2024-03-31,300,652,4227,14890,21360,6470
4994,3122,2670,1263,5617,3549,38989,Media-Alta,3,2024-03-31,705,727,7266,22647,46255,23608
1602,985,373,210,3863,713,11840,Baja,4,2024-03-31,148,182,851,8076,12691,4615
3246,2016,1275,593,5061,1517,18073,Media-Baja,5,2024-03-31,243,581,4069,14532,22142,7610
2916,1820,1122,545,5845,1967,18897,Media-Baja,6,2024-03-31,321,620,5033,15156,23930,8774
5405,4701,3522,2660,10253,5465,101228,Alta,7,2024-03-31,7414,4724,18979,44144,120207,76063
5106,3099,3050,1317,9035,3209,38839,Media-Alta,8,2024-03-31,561,887,7957,26264,46796,20532
5402,3894,3869,2416,9907,5329,92648,Alta,9,2024-03-31,6292,5090,16324,42199,108972,66773
3145,1745,1441,705,6232,1588,20530,Media-Baja,10,2024-03-31,317,610,4032,15783,24562,8779
2746,1884,1427,583,6047,1617,17484,Media-Baja,11,2024-03-31,315,732,5043,15351,22527,7176
3460,1892,1275,726,6337,1657,18986,Media-Baja,12,2024-03-31,348,561,4576,16256,23562,7306
4690,4086,2655,1231,6510,3187,41019,Media-Alta,13,2024-03-31,575,1003,8004,23937,49023,25086
3265,1919,1141,572,6444,1576,16336,Media-Baja,14,2024-03-31,316,522,4983,15755,21319,5564
1642,708,473,238,4834,758,8877,Baja,15,2024-03-31,203,183,780,9039,9657,618
2864,1822,1340,705,6457,1626,17209,Media-Baja,16,2024-03-31,308,566,5060,15688,22269,6581
3264,1932,1132,650,5375,1377,18612,Media-Baja,17,2024-03-31,285,612,5219,14627,23831,9204
